"id","名 称","名称カナ","所在地","電話","常勤薬剤師の人数","非常勤薬剤師の人数","常勤薬剤師数及び非常勤薬剤師数を常勤換算した数との合計数","前年の実施件数","前年（前年度）の患者数（延べ数）","前年の延件数","前年の実数"
"14238276","日本調剤武蔵中原薬局","ニホンチョウザイムサシナカハラヤッキョク","カワサキシナカハラクシモコダナカ","044-750-1186","4","13","4.9","0","20947","770","435"
"14238284","オリーブ薬局","オリーブヤッキョク","カマクラシイマイズミダイ４－２０－３","0467-40-5560","1","4","2.2","0","10692","0","0"
"14238306","クローバー薬局","クローバーヤッキョク","アシガラカミグンカイセイマチヨシダジマ","0465-43-9906","2","2","2.5","5","16243","30","3"
"14238322","スギ薬局あざみ野店","スギヤッキョクアザミノテン","ヨコハマシアオバクアザミノ","045-482-6731","1","1","1.3","1","2963","0","10"
"14238330","高田ファミリー薬局","タカタファミリーヤッキョク","ヨコハマシコウホククタカタヒガシ","045-633-4807","2","1","2.3","0","15096","22","13"
"14238349","アイン薬局鶴見中央店","アインヤッキョクツルミチュウオウテン","ヨコハマシツルミクツルミチュウオウ","045-947-2555","3","5","4","0","3433","501","3"
"14238357","あいる薬局","アイルヤッキョク","ヨコハマシコウホククツナシマニシ","045-642-7310","1","0","1","0","4508","0","0"
"14238365","ウエルシア薬局川崎平間店","ウエルシアヤッキョクカワサキヒラマテン","カワサキシナカハラクキタヤチョウ","044-542-5071","3","2","3.6","0","12730","0","0"
"14238373","アイランド薬局新丸子店","アイランドヤッキョクシンマルコテン","カワサキシナカハラクコスギチョウ１－５２８－６ミウラビル１カイ","044-738-1189","2","8","10","1","8626","19","35"
"14238381","すずの音薬局","スズノネヤッキョク","カワサキシナカハラクシモヌマベ","044-789-5378","1","1","1","0","4516","18","0"
"14238403","コンパス薬局藤沢","コンパスヤッキョクフジサワ","フジサワシフジサワ","0466-54-3081","5","1","4.7","0","50000","12","10"
"14238420","スギ薬局厚木恩名店","スギヤッキョクアツギオンナテン","アツギシオンナ","046-297-3831","1","0","1","0","4922","0","2"
"14238438","上郷四季薬局","カミゴウ　シキヤッキョク","ヨコハマシサカエクノシチリ","045-392-3566","1","1","1.1","0","6062","49","0"
"14238454","きたい薬局","キタイヤッキョク","ヨコハマシニシクタカシマ","045-442-0320","1","3","2","0","6623","0","0"
"14238462","日本調剤津久井薬局","ニホンチョウザイツクイヤッキョク","サガミハラシミドリクナカノ","042-780-5071","2","10","1.7","2","9700","42","20"
"14238470","ひばり薬局","ヒバリヤッキョク","サガミハラシチュウオウクヒガシフチノベ","042-704-5377","2","0","2","10","13378","57","5"
"14238489","薬局マツモトキヨシ相模大野ステーションスクエア店","ヤッキョクマツモトキヨシサガミオオノステーションスクエアテン","サガミハラシミナミクサガミオオノ","042-767-1500","4","1","4.2","0","19430","0","0"
"14238497","まごころ薬局桜ヶ丘店","マゴコロヤッキョクサクラガオカテン","ヤマトシフクダ","046-259-5755","1","2","1.0","0","8356","0","0"
"14238500","イオン薬局茅ヶ崎店","イオンヤッキョクチガサキテン","チガサキシチガサキ","0467-68-4062","2","2","3.0","1","2226","1","1"
"14239116","薬局トモズ江田店","ヤッキョクトモズエダテン","ヨコハマシアオバクエダキタ","045-914-8155","1","1","1","0","3500","0","2"
"14239132","薬局トモズららぽーと海老名店","ヤッキョクトモズララポートエビナテン","エビナシオウギマチ１３－１　ララポートエビナ１カイ","046-206-6037","3","0","3.0","10","4277","0","3"
"14239140","薬局日本メディカル","ヤッキョクニホンメディカル","チガサキシヤバタ","0467-40-5902","3","1","4","2","23659","10","13"
"14239159","関東調剤薬局平塚店","カントウチョウザイヤッキョクヒラツカテン","ヒラツカシモモハマチョウ","0463-72-8380","1","2","3.0","0","4163","0","20"
"14239400","サト薬局","サトヤッキョク","ヨコハマシコウホククツナシマヒガシ","045-947-3717","1","1","2","0","9403","0","7"
"14239418","アイビス薬局柄沢店","アイビスヤッキョクカラサワテン","フジサワシカラサワ","0466-20-4631","1","3","1.3","0","7055","12","100"
"14239426","まま薬局","ママヤッキョク","フジサワシハトリ","0466-33-1193","1","1","1","0","0","0","0"
"14239434","スギ薬局伊勢原成瀬店","スギヤッキョクイセハラナルセテン","イセハラシシモカスヤ","0463-74-6033","2","0","1.0","3","6000","0","0"
"14239442","かもめ薬局川崎矢上店","カモメヤッキョクカワサキヤガミテン","カワサキシサイワイクヤガミ","044-589-7600","6","1","6.2","0","18807","10694","19"
"14239477","なかはら薬局","ナカハラヤッキョク","カワサキシナカハラクカミコダナカ","044-299-7982","1","2","1.5","0","6887","50","4"
"14239493","セブンス薬局久里浜店","セズンスヤッキョククリハマテン","ヨコスカシクリハマ","046-884-8044","1","1","1.2","0","5745","0","0"
"14239507","さくら薬局相模原店","サクラヤッキョクサガミハラテン","サガミハラシチュウオウク","042-707-1298","1","5","4.8","0","21350","38","5"
"14239515","スギ薬局相模原富士見店","スギヤッキョクサガミハラフジミテン","サガミハラシチュウオウクフジミ","070-1427-9729","1","0","1","0","3100","0","2"
"14239574","にこにこ薬局","ニコニコヤッキョク","ヤマトシニシツルマ","046-244-0853","1","1","1.8","","205","",""
"14239590","上大岡薬局","カミオオオカヤッキョク","ヨコハマシコウナンクカミオオオカニシ３－１６－２","045-845-8845","1","1","1.5","0","7973","1","2"
"14240092","三愛薬局","サンアイヤッキョク","ナカグンニノミヤマチニノミヤ","0463-70-3115","3","2","2.7","2","8615","133","15"
"14240106","スター薬局","スターヤッキョク","フジサワシフジサワ","0466-41-9198","4","0","4","0","22812","0","25"
"14240114","共創未来　長柄薬局","キョウソウミライ　ナガエヤッキョク","ミウラグンハヤママチナガエ","046-884-9651","2","7","2.5","5","16748","5","4"
"14240122","さくら調剤みなと薬局","サクラチョウザイミナトヤッキョク","ヨコハマシカナガワクホシノチョウ","045-595-9806","1","2","2.0","0","5548","50","2"
"14240130","ハックドラッグ戸塚上倉田薬局","ハックドラッグトツカカミクラタヤッキョク","ヨコハマシトツカクカミクラタチョウ","045-869-3191","1","3","2.5","2","15187","860","0"
"14240157","勝谷薬局戸部店","カツヤヤッキョクトベテン","ヨコハマシニシクトベホンチョウ","045-321-9808","2","0","2","00","10417","0","8"
"14240165","ファーミック薬局港南台店","ファーミックヤッキョクコウナンダイテン","ヨコハマシコウナンクコウナンダイ","045-352-7062","2","2","2.0","0","10757","0","3"
"14240181","ココカラファイン薬局関東労災病院前店","ココカラファインヤッキョクカントウロウサイビョウインマエテン","カワサキシナカハラクキヅキスミヨシチョウ","044-431-0661","1","2","2.4","0","8782","6","37"
"14240190","クリエイト薬局マリアンナ医大前店","クリエイトヤッキョクマリアンナイダイマエテン","カワサキシタマクナガサワ","044-978-3131","8","0","8.0","0","27003","3912","3"
"14240203","オアシス薬局深沢店","オアシスヤッキョクフカサワテン","カマクラシカジワラ","0467-42-7222","3","4","2.5","1","8574","2089","1"
"14240416","ウエルシア薬局横浜長者町店","ウエルシアヤッキョクヨコハマチョウジャマチテン","ヨコハマシナカクチョウジャマチ","045-226-5504","3","0","3","0","2158","10","5"
"14240424","ココカラファイン薬局リドレ横須賀店","ココカラファインヤッキョクリドレヨコスカテン","ヨコスカシオオダキチョウ","046-828-5130","1","9","9.1","0","17725","120","25"
"14240432","リーフ薬局","リーフヤッキョク","フジサワシシモツチダナ","0466-54-9300","2","5","2","1","11125","83","10"
"14240440","かえで薬局","カエデヤッキョク","アツギシミズヒキ","046-244-3502","2","0","2","1","9750","0","5"
"14240459","薬局わかば笠間","ヤッキョクワカバカサマ","ヨコハマシサカエクカサマ","045-443-8950","2","0","2.0","0","9452","703","703"
"14240769","カバヤ薬局溝口南公園店","カバヤヤッキョクミゾノクチミナミコウエンテン","カワサキシタカツクミゾノクチ","044-814-3286","2","5","3.0","0","9494","9642","12"
"14240785","薬局トモズ大倉山店","ヤッキョクトモズオオクラヤマテン","ヨコハマシコウホククオオクラヤマ","045-531-3001","2","2","2.7","4","8116","0","3"
"14240793","さなえ薬局台村店","サナエヤッキョクダイムラテン","ヨコハマシミドリクダイムラチョウ","045-482-5602","2","6","4.6","0","11649","4091","1"
"14240807","ひとみ薬局港南台店","ヒトミヤッキョクコウナンダイテン","ヨコハマシコウナンクコウナンダイ","045-374-3583","1","2","1.7","0","3725","0","0"
"14240815","あじさい薬局","アジサイヤッキョク","ヨコハマシホドガヤクサカモトチョウ","045-465-6721","2","1","0","1","4595","73","12"
"14240823","ひまわり調剤つるみ薬局","ヒマワリチョウザイツルミヤッキョク","ヨコハマシツルミクトヨオカチョウ","0456427361","2","6","2","0","8277","236","236"
"14240831","しんせい薬局","シンセイヤッキョク","ヨコハマシミドリクナカヤマチョウ","045-938-5031","1","1","1.5","0","8100","200","11"
"14240840","薬樹薬局上白根","ヤクジュヤッキョクカミシラネ","ヨコハマシアサヒクカミシラネ","045-959-1512","2","4","2.4","1","11148","25","12"
"14240858","小川薬局山元町店","オガワヤッキョクヤマモトチョウテン","ヨコハマシナカクヤマモトチョウ","045-305-6941","2","2","2","0","9000","0","10"
"14240866","ファーマライズ薬局青葉台店","ファーマライズヤッキョクアオバダイテン","ヨコハマシアオバクアオバダイ","045-988-5351","2","1","2.0","0","4600","1900","72"
"14240874","アイセイ薬局武蔵小杉店","アイセイヤッキョクムサシコスギテン","カワサキシナカハラクシンマルコヒガシ","044-431-0037","4","2","5.6","0","28400","50","15"
"14240882","薬局トモズ武蔵新城店","ヤッキョクトモズムサシシンジョウテン","カワサキシナカハラクシンジョウ","044-799-7944","2","0","2","0","6623","1","2"
"14240890","しんかわ井出薬局","シンカワイデヤッキョク","カワサキシタマクノボリト","044-543-9830","1","3","2.5","0","8032","0","0"
"14240904","あおば薬局淵野辺店","アオバヤッキョクフチノベテン","サガミハラシチュウオウクフチノベ","042-810-6465","2","5","2.5","2","8158","18","5"
"14240912","共創未来西大沼薬局","キョウソウミライニシオオヌマヤッキョク","サガミハラシミナミクニシオオヌマ","042-711-6705","3","9","3","1","19323","0","1"
"14240920","ウエルシア薬局相模原星ヶ丘店","ウエルシアヤッキョクサガミハラホシガオカテン","サガミハラシチュウオウクホシガオカ","042-769-7560","5","2","6","0","22654","0","0"
"14240947","くすのき薬局栢山駅前店","クスノキヤッキョクカヤマエキマエテン","オダワラシカヤマ","0465-39-2255","1","1","2","0","5541","0","3"
